purchase_key,customer_id,item_key,location_key,season,size,color,purchase_amount,review_rating,review_rating_imputed,received_discount,shipping_type,payment_method,purchase_frequency_days,purchases_per_year,est_annual_value
918,918,18,25,Spring,M,Maroon,64,3.7,False,True,Standard,Bank Transfer,90,4.06,259.84
919,919,15,33,Spring,M,Orange,42,4.3,False,True,2-Day Shipping,Cash,14,26.07,1094.94
920,920,14,21,Winter,L,Green,82,2.6,False,True,2-Day Shipping,Debit Card,14,26.07,2137.74
921,921,2,4,Summer,XL,Gold,81,4.3,False,True,Free Shipping,Cash,7,52.14,4223.34
922,922,24,41,Summer,L,Silver,24,4.1,False,True,Express,PayPal,7,52.14,1251.36
923,923,23,10,Fall,M,Cyan,60,4.2,False,True,Standard,Credit Card,30,12.17,730.2
924,924,14,4,Spring,M,Silver,24,4.2,False,True,2-Day Shipping,PayPal,7,52.14,1251.36
925,925,17,16,Winter,XL,Beige,78,3.1,False,True,Standard,Cash,90,4.06,316.68
926,926,12,3,Winter,L,Teal,88,4.9,False,True,Express,Cash,30,12.17,1070.96
927,927,12,21,Spring,XL,Green,63,4.4,False,True,Express,Cash,14,26.07,1642.41
928,928,23,31,Summer,L,Black,78,4.4,False,True,Standard,Venmo,14,26.07,2033.46
929,929,10,4,Winter,XL,Yellow,37,3.4,False,True,Store Pickup,Cash,90,4.06,150.22
930,930,20,27,Fall,M,White,94,4.5,False,True,2-Day Shipping,Debit Card,14,26.07,2450.58
931,931,19,11,Fall,L,Green,78,4.5,False,True,Store Pickup,Credit Card,14,26.07,2033.46
932,932,24,27,Winter,M,Silver,36,4.1,False,True,Standard,Bank Transfer,14,26.07,938.52
933,933,16,14,Winter,L,Blue,24,3.2,False,True,Standard,Debit Card,14,26.07,625.68
934,934,23,6,Spring,M,Magenta,84,2.7,False,True,Store Pickup,Debit Card,30,12.17,1022.28
935,935,12,37,Spring,S,Yellow,47,3.7,False,True,Express,Bank Transfer,30,12.17,571.99
936,936,11,35,Fall,L,White,51,2.6,False,True,Store Pickup,Bank Transfer,14,26.07,1329.57
937,937,22,19,Summer,M,Pink,84,2.7,False,True,Free Shipping,Cash,7,52.14,4379.76
938,938,15,15,Summer,M,Magenta,24,2.7,False,True,Express,Venmo,90,4.06,97.44
939,939,9,49,Fall,S,Teal,97,4.8,False,True,Free Shipping,Debit Card,14,26.07,2528.79
940,940,19,32,Winter,L,Indigo,89,4.8,False,True,Next Day Air,Credit Card,30,12.17,1083.13
941,941,2,6,Spring,S,Maroon,44,2.6,False,True,Store Pickup,PayPal,90,4.06,178.64
942,942,4,13,Winter,L,Black,35,4.5,False,True,2-Day Shipping,PayPal,90,4.06,142.1
943,943,10,3,Winter,M,Cyan,91,3.2,False,True,Express,PayPal,14,26.07,2372.37
944,944,5,36,Winter,L,Cyan,63,3.8,False,True,Next Day Air,Venmo,14,26.07,1642.41
945,945,2,14,Spring,S,Gray,97,4.8,False,True,Express,Cash,14,26.07,2528.79
946,946,20,23,Summer,M,Violet,38,4.1,False,True,Store Pickup,Venmo,90,4.06,154.28
947,947,24,38,Spring,XL,Blue,24,2.8,False,True,Next Day Air,PayPal,90,4.06,97.44
948,948,9,14,Winter,M,Charcoal,32,3.9,False,True,Store Pickup,Cash,90,4.06,129.92
949,949,5,1,Summer,L,Olive,90,4.9,False,True,Express,Venmo,90,4.06,365.4
950,950,12,26,Summer,M,Olive,36,3.4,False,True,Standard,Venmo,30,12.17,438.12
951,951,1,31,Winter,XL,Turquoise,37,4.1,False,True,Free Shipping,PayPal,90,4.06,150.22
952,952,10,2,Summer,M,Cyan,51,2.9,False,True,Express,Bank Transfer,30,12.17,620.67
953,953,5,12,Fall,S,Red,71,3.1,False,True,2-Day Shipping,PayPal,30,12.17,864.07
954,954,8,44,Spring,S,Cyan,50,3.6,False,True,2-Day Shipping,Venmo,90,4.06,203.0
955,955,5,18,Fall,S,Turquoise,74,3.5,False,True,Standard,Credit Card,90,4.06,300.44
956,956,10,24,Summer,L,Lavender,75,3.4,False,True,Free Shipping,PayPal,30,12.17,912.75
957,957,14,24,Spring,XL,Cyan,99,2.9,False,True,2-Day Shipping,Debit Card,90,4.06,401.94
958,958,7,14,Spring,XL,Violet,23,4.7,False,True,Store Pickup,Cash,90,4.06,93.38
959,959,23,47,Winter,XL,Beige,53,4.4,False,True,Free Shipping,Credit Card,14,26.07,1381.71
960,960,16,28,Spring,M,Cyan,99,2.6,False,True,Standard,Cash,14,26.07,2580.93
961,961,6,18,Spring,XL,Indigo,48,4.4,False,True,Standard,Venmo,90,4.06,194.88
962,962,20,38,Fall,L,Olive,72,3.7,False,True,Next Day Air,Debit Card,90,4.06,292.32
963,963,8,22,Spring,L,Green,64,4.4,False,True,Standard,Debit Card,14,26.07,1668.48
964,964,20,40,Spring,L,Green,63,2.5,False,True,2-Day Shipping,Credit Card,7,52.14,3284.82
965,965,21,3,Spring,M,Beige,51,2.6,False,True,Next Day Air,Venmo,14,26.07,1329.57
966,966,20,8,Spring,L,Black,55,5.0,False,True,Store Pickup,Credit Card,365,1.0,55.0
967,967,10,17,Spring,M,Brown,55,4.9,False,True,Express,Cash,365,1.0,55.0
968,968,11,10,Summer,S,Silver,26,3.7,False,True,Store Pickup,Cash,7,52.14,1355.64
969,969,15,33,Summer,L,Gray,67,3.1,False,True,Next Day Air,Bank Transfer,90,4.06,272.02
970,970,24,5,Fall,S,Pink,31,3.2,False,True,Express,PayPal,30,12.17,377.27
971,971,12,5,Winter,S,Maroon,66,4.4,False,True,Free Shipping,Cash,30,12.17,803.22
972,972,8,14,Summer,M,Cyan,67,4.3,False,True,Next Day Air,Credit Card,7,52.14,3493.38
973,973,23,6,Winter,L,Gold,61,3.0,False,True,Standard,Credit Card,7,52.14,3180.54
974,974,25,6,Fall,M,Teal,75,3.5,False,True,2-Day Shipping,Bank Transfer,90,4.06,304.5
975,975,16,33,Spring,M,Beige,90,3.6,False,True,2-Day Shipping,Bank Transfer,30,12.17,1095.3
976,976,18,47,Summer,M,Olive,40,3.8,False,True,2-Day Shipping,Bank Transfer,7,52.14,2085.6
977,977,19,9,Fall,M,Gray,90,3.6,False,True,Express,Credit Card,90,4.06,365.4
978,978,2,47,Spring,M,Black,20,4.6,False,True,Express,Cash,14,26.07,521.4
979,979,3,6,Summer,M,Turquoise,40,2.5,False,True,Standard,Credit Card,7,52.14,2085.6
980,980,5,29,Fall,S,Brown,33,3.5,False,True,Store Pickup,Debit Card,30,12.17,401.61
981,981,20,20,Spring,S,Magenta,98,4.0,False,True,Free Shipping,PayPal,90,4.06,397.88
982,982,2,20,Spring,M,Silver,42,3.5,False,True,Next Day Air,Credit Card,90,4.06,170.52
983,983,24,43,Summer,S,Red,62,3.2,False,True,Standard,PayPal,30,12.17,754.54
984,984,5,31,Winter,L,Indigo,45,3.5,False,True,Free Shipping,Venmo,14,26.07,1173.15
985,985,22,44,Summer,M,Green,78,3.4,False,True,Free Shipping,Credit Card,14,26.07,2033.46
986,986,4,48,Fall,M,Gray,80,5.0,False,True,Express,Bank Transfer,365,1.0,80.0
987,987,7,7,Spring,S,Peach,96,4.5,False,True,Store Pickup,Bank Transfer,30,12.17,1168.32
988,988,4,48,Summer,M,Charcoal,47,2.8,False,True,Express,PayPal,7,52.14,2450.58
989,989,13,35,Winter,M,Orange,84,4.9,False,True,2-Day Shipping,PayPal,14,26.07,2189.88
990,990,22,43,Spring,M,Beige,31,3.1,False,True,Store Pickup,Bank Transfer,30,12.17,377.27
991,991,8,47,Spring,S,Yellow,63,4.8,False,True,Store Pickup,Cash,7,52.14,3284.82
992,992,15,49,Spring,XL,White,97,2.7,False,True,Standard,Bank Transfer,14,26.07,2528.79
993,993,25,18,Winter,M,Gray,99,4.6,False,True,Express,Debit Card,7,52.14,5161.86
994,994,21,15,Winter,M,Peach,90,4.4,False,True,Store Pickup,Cash,7,52.14,4692.6
995,995,22,32,Fall,L,Violet,68,3.2,False,True,Express,Debit Card,30,12.17,827.56
996,996,6,12,Spring,M,Magenta,80,3.0,False,True,2-Day Shipping,Venmo,7,52.14,4171.2
997,997,21,8,Summer,L,Maroon,91,4.9,False,True,Standard,Bank Transfer,90,4.06,369.46
998,998,13,17,Spring,M,Cyan,30,3.6,False,True,Express,Cash,14,26.07,782.1
999,999,22,7,Spring,M,White,90,3.8,False,True,Next Day Air,Bank Transfer,14,26.07,2346.3
1000,1000,17,31,Spring,L,Brown,28,2.9,False,True,Standard,Debit Card,30,12.17,340.76
1001,1001,17,10,Winter,M,Red,46,3.9,False,True,Express,Bank Transfer,14,26.07,1199.22
1002,1002,10,47,Fall,M,Orange,60,3.6,False,True,Standard,Debit Card,14,26.07,1564.2
1003,1003,22,34,Spring,M,White,59,3.5,False,True,Store Pickup,Bank Transfer,14,26.07,1538.13
1004,1004,5,35,Fall,M,Green,68,4.0,False,True,Store Pickup,Cash,14,26.07,1772.76
1005,1005,1,42,Summer,M,Black,79,4.8,False,True,2-Day Shipping,Cash,365,1.0,79.0
1006,1006,1,32,Winter,M,Gold,94,3.9,False,True,Store Pickup,Debit Card,14,26.07,2450.58
1007,1007,13,22,Summer,S,Lavender,83,4.5,False,True,Next Day Air,Venmo,90,4.06,336.98
1008,1008,3,10,Spring,XL,Turquoise,62,4.8,False,True,Standard,Credit Card,365,1.0,62.0
1009,1009,7,31,Spring,M,Pink,85,2.6,False,True,Store Pickup,PayPal,365,1.0,85.0
1010,1010,11,18,Summer,M,Silver,30,3.1,False,True,Express,Venmo,365,1.0,30.0
1011,1011,12,41,Spring,XL,Gray,24,4.7,False,True,2-Day Shipping,Credit Card,14,26.07,625.68
1012,1012,1,26,Spring,L,Indigo,25,2.9,False,True,Next Day Air,Debit Card,14,26.07,651.75
1013,1013,21,31,Summer,L,Teal,37,3.8,False,True,Express,Credit Card,365,1.0,37.0
1014,1014,2,40,Summer,XL,Green,69,3.8,False,True,2-Day Shipping,Venmo,14,26.07,1798.83
1015,1015,22,35,Summer,M,Violet,97,3.0,False,True,Standard,Debit Card,14,26.07,2528.79
1016,1016,3,33,Summer,M,Cyan,24,4.1,False,True,Standard,Cash,7,52.14,1251.36
1017,1017,2,12,Summer,XL,Blue,30,3.4,False,True,Express,Bank Transfer,90,4.06,121.8
1018,1018,25,36,Fall,L,Orange,53,2.5,False,True,Express,Credit Card,365,1.0,53.0
1019,1019,10,10,Spring,XL,Charcoal,70,4.9,False,True,Next Day Air,Cash,7,52.14,3649.8
1020,1020,14,17,Winter,S,Beige,76,2.8,False,True,Standard,Venmo,14,26.07,1981.32
1021,1021,7,8,Fall,M,Black,95,4.5,False,True,Express,Debit Card,365,1.0,95.0
1022,1022,24,21,Winter,S,Lavender,51,4.9,False,True,2-Day Shipping,PayPal,7,52.14,2659.14
1023,1023,4,27,Winter,M,Lavender,41,4.9,False,True,Store Pickup,Cash,365,1.0,41.0
1024,1024,8,19,Winter,S,Turquoise,71,3.5,False,True,Free Shipping,Bank Transfer,90,4.06,288.26
1025,1025,19,38,Summer,M,Purple,66,3.5,False,True,Free Shipping,Venmo,90,4.06,267.96
1026,1026,14,27,Winter,M,Olive,84,4.9,False,True,Free Shipping,Credit Card,365,1.0,84.0
1027,1027,4,46,Winter,L,Turquoise,95,3.0,False,True,Express,PayPal,14,26.07,2476.65
1028,1028,6,35,Summer,L,Teal,90,2.8,False,True,Next Day Air,Cash,30,12.17,1095.3
1029,1029,11,27,Summer,S,Lavender,36,3.7,False,True,Standard,Cash,14,26.07,938.52
1030,1030,3,35,Spring,M,Purple,22,3.6,False,True,2-Day Shipping,Venmo,14,26.07,573.54
1031,1031,24,17,Winter,L,Blue,89,3.3,False,True,Next Day Air,Debit Card,90,4.06,361.34
1032,1032,21,42,Spring,M,Teal,50,3.4,False,True,Free Shipping,Cash,90,4.06,203.0
1033,1033,20,19,Fall,M,Lavender,36,4.0,False,True,Free Shipping,Credit Card,90,4.06,146.16
1034,1034,13,26,Spring,S,Silver,52,4.6,False,True,Free Shipping,Bank Transfer,90,4.06,211.12
1035,1035,17,20,Fall,M,Olive,29,4.2,False,True,Next Day Air,Bank Transfer,7,52.14,1512.06
1036,1036,9,10,Fall,M,Brown,89,2.8,False,True,Express,Venmo,365,1.0,89.0
1037,1037,4,11,Fall,M,Yellow,47,3.7,False,True,2-Day Shipping,Bank Transfer,30,12.17,571.99
1038,1038,6,39,Spring,XL,Brown,25,3.4,False,True,Standard,Debit Card,90,4.06,101.5
1039,1039,13,27,Fall,XL,Cyan,74,3.0,False,True,Express,Bank Transfer,7,52.14,3858.36
1040,1040,2,22,Fall,M,Magenta,46,4.8,False,True,Standard,Venmo,30,12.17,559.82
1041,1041,12,33,Fall,S,Magenta,22,4.0,False,True,Next Day Air,Cash,14,26.07,573.54
1042,1042,14,23,Summer,M,Orange,25,4.9,False,True,Next Day Air,Cash,14,26.07,651.75
1043,1043,2,20,Spring,M,Maroon,80,4.9,False,True,Next Day Air,Credit Card,7,52.14,4171.2
1044,1044,12,11,Spring,M,Green,76,3.3,False,True,2-Day Shipping,Debit Card,14,26.07,1981.32
1045,1045,12,37,Summer,L,Teal,30,4.4,False,True,Next Day Air,Bank Transfer,90,4.06,121.8
1046,1046,18,31,Fall,L,Black,79,3.5,False,True,2-Day Shipping,PayPal,14,26.07,2059.53
1047,1047,23,13,Winter,M,Magenta,22,4.2,False,True,Standard,Venmo,365,1.0,22.0
1048,1048,17,44,Fall,S,Olive,36,4.2,False,True,Standard,Credit Card,14,26.07,938.52
1049,1049,17,19,Fall,L,Yellow,77,2.7,False,True,Standard,Venmo,14,26.07,2007.39
1050,1050,8,46,Fall,S,Purple,33,2.8,False,True,Store Pickup,Cash,90,4.06,133.98
1051,1051,23,9,Winter,M,Beige,64,3.8,False,True,Next Day Air,Venmo,30,12.17,778.88
1052,1052,17,35,Fall,M,Indigo,53,2.6,False,True,Free Shipping,PayPal,365,1.0,53.0
1053,1053,22,46,Fall,XL,Pink,36,3.0,False,True,2-Day Shipping,Credit Card,14,26.07,938.52
1054,1054,9,16,Spring,M,Blue,70,3.3,False,True,2-Day Shipping,Debit Card,14,26.07,1824.9
1055,1055,15,4,Winter,L,Cyan,96,4.9,False,True,Express,PayPal,90,4.06,389.76
1056,1056,25,21,Spring,M,Orange,27,3.3,False,True,Next Day Air,Debit Card,365,1.0,27.0
1057,1057,18,12,Winter,L,Black,64,2.9,False,True,2-Day Shipping,Venmo,14,26.07,1668.48
1058,1058,25,49,Spring,S,Maroon,23,4.4,False,True,2-Day Shipping,Credit Card,7,52.14,1199.22
1059,1059,7,31,Summer,L,Violet,33,3.1,False,True,Next Day Air,Bank Transfer,90,4.06,133.98
1060,1060,25,33,Winter,M,Beige,34,2.5,False,True,Standard,Debit Card,30,12.17,413.78
1061,1061,18,15,Summer,S,Gray,35,2.6,False,True,Next Day Air,Debit Card,90,4.06,142.1
1062,1062,24,12,Summer,M,Gray,62,4.4,False,True,Free Shipping,Venmo,90,4.06,251.72
1063,1063,20,35,Fall,M,Brown,75,2.6,False,True,Next Day Air,Debit Card,90,4.06,304.5
1064,1064,11,1,Summer,S,Indigo,29,3.3,False,True,Free Shipping,Cash,30,12.17,352.93
1065,1065,5,50,Spring,M,Violet,28,3.5,False,True,Express,Credit Card,90,4.06,113.68
1066,1066,19,1,Spring,XL,Blue,20,4.1,False,True,Store Pickup,PayPal,90,4.06,81.2
1067,1067,24,24,Winter,M,Red,96,4.0,False,True,Store Pickup,PayPal,14,26.07,2502.72
1068,1068,10,38,Summer,S,Peach,43,2.7,False,True,2-Day Shipping,PayPal,90,4.06,174.58
1069,1069,14,50,Fall,M,Olive,94,2.5,False,True,Standard,Credit Card,7,52.14,4901.16
1070,1070,16,20,Fall,XL,White,81,4.3,False,True,Next Day Air,Venmo,90,4.06,328.86
1071,1071,6,33,Summer,M,Magenta,75,3.3,False,True,Free Shipping,Debit Card,7,52.14,3910.5
1072,1072,5,38,Summer,M,Beige,81,2.6,False,True,Express,Credit Card,30,12.17,985.77
1073,1073,15,12,Fall,L,Gold,92,3.7,True,True,Express,Debit Card,14,26.07,2398.44
1074,1074,7,5,Spring,XL,Purple,96,4.0,False,True,Store Pickup,Credit Card,30,12.17,1168.32
1075,1075,6,42,Fall,S,White,71,2.6,False,True,Standard,Bank Transfer,14,26.07,1850.97
1076,1076,8,25,Summer,L,Indigo,50,4.9,False,True,Next Day Air,Debit Card,14,26.07,1303.5
1077,1077,24,34,Spring,L,Charcoal,72,2.9,False,True,Standard,Venmo,14,26.07,1877.04
1078,1078,25,48,Winter,M,Pink,28,3.7,False,True,Standard,PayPal,90,4.06,113.68
1079,1079,18,3,Fall,M,Silver,59,4.4,False,True,Express,Credit Card,14,26.07,1538.13
1080,1080,24,36,Summer,S,Blue,33,4.4,False,True,Free Shipping,Bank Transfer,30,12.17,401.61
1081,1081,7,38,Fall,L,Blue,59,3.8,False,True,Express,Cash,90,4.06,239.54
1082,1082,2,12,Spring,XL,Brown,30,4.5,False,True,Standard,Credit Card,365,1.0,30.0
1083,1083,5,40,Winter,XL,Cyan,85,2.6,False,True,Next Day Air,Venmo,90,4.06,345.1
1084,1084,1,47,Summer,L,Teal,97,3.3,False,True,Store Pickup,Cash,7,52.14,5057.58
1085,1085,19,4,Fall,S,Purple,36,4.1,False,True,Next Day Air,Cash,90,4.06,146.16
1086,1086,6,44,Winter,M,Turquoise,85,3.0,False,True,Store Pickup,Venmo,14,26.07,2215.95
1087,1087,8,2,Winter,M,Olive,62,3.0,False,True,Free Shipping,PayPal,14,26.07,1616.34
1088,1088,12,48,Winter,S,White,71,3.4,False,True,Next Day Air,Bank Transfer,30,12.17,864.07
1089,1089,13,18,Winter,M,Turquoise,21,2.7,False,True,Free Shipping,PayPal,7,52.14,1094.94
1090,1090,1,3,Spring,M,Silver,61,3.8,False,True,Next Day Air,PayPal,14,26.07,1590.27
1091,1091,7,7,Spring,M,Violet,58,4.2,False,True,Store Pickup,Cash,14,26.07,1512.06
1092,1092,18,33,Spring,L,Lavender,80,4.7,False,True,Store Pickup,Credit Card,14,26.07,2085.6
1093,1093,6,41,Spring,L,Magenta,50,4.1,False,True,2-Day Shipping,Venmo,90,4.06,203.0
1094,1094,23,8,Winter,S,Indigo,48,4.2,False,True,2-Day Shipping,Venmo,90,4.06,194.88
1095,1095,6,7,Winter,M,Black,40,4.8,False,True,Next Day Air,Cash,90,4.06,162.4
1096,1096,24,42,Summer,S,Peach,34,3.0,False,True,Free Shipping,Bank Transfer,90,4.06,138.04
1097,1097,24,29,Fall,S,Beige,46,2.6,False,True,Standard,Credit Card,365,1.0,46.0
1098,1098,8,45,Summer,M,Black,27,3.2,False,True,Store Pickup,Bank Transfer,7,52.14,1407.78
1099,1099,4,12,Spring,S,Turquoise,98,3.6,False,True,Next Day Air,Credit Card,7,52.14,5109.72
1100,1100,18,33,Fall,M,Peach,73,2.6,False,True,Next Day Air,Bank Transfer,14,26.07,1903.11
1101,1101,13,28,Spring,L,Gold,28,4.4,False,True,Express,Credit Card,7,52.14,1459.92
1102,1102,3,8,Fall,XL,Silver,76,3.0,False,True,Free Shipping,Cash,14,26.07,1981.32
1103,1103,18,43,Fall,M,Peach,83,2.9,False,True,Express,Cash,14,26.07,2163.81
1104,1104,11,42,Spring,S,Charcoal,23,4.3,False,True,Free Shipping,Debit Card,14,26.07,599.61
1105,1105,5,8,Fall,M,Beige,28,3.1,False,True,Express,Bank Transfer,90,4.06,113.68
1106,1106,19,21,Spring,S,Olive,83,3.0,False,True,Next Day Air,Venmo,90,4.06,336.98
1107,1107,16,23,Winter,L,Violet,96,3.6,False,True,Store Pickup,Venmo,14,26.07,2502.72
1108,1108,23,43,Fall,M,Peach,62,2.8,False,True,Store Pickup,Bank Transfer,7,52.14,3232.68
1109,1109,15,27,Fall,M,Teal,25,2.8,False,True,Standard,Cash,14,26.07,651.75
1110,1110,11,36,Winter,L,Violet,97,3.7,True,True,Next Day Air,Venmo,7,52.14,5057.58
1111,1111,11,43,Fall,L,Cyan,61,3.0,False,True,Standard,Cash,14,26.07,1590.27
1112,1112,22,32,Summer,S,Olive,66,4.1,False,True,Next Day Air,Credit Card,14,26.07,1720.62
1113,1113,11,47,Spring,XL,Pink,67,4.6,False,True,Free Shipping,PayPal,90,4.06,272.02
1114,1114,8,20,Summer,M,Purple,80,4.8,False,True,Next Day Air,PayPal,14,26.07,2085.6
1115,1115,16,29,Fall,L,Violet,25,2.6,False,True,Next Day Air,Bank Transfer,90,4.06,101.5
1116,1116,5,32,Fall,S,Peach,58,4.0,False,True,2-Day Shipping,Cash,7,52.14,3024.12
1117,1117,1,11,Winter,M,Charcoal,96,4.2,False,True,Express,PayPal,14,26.07,2502.72
1118,1118,8,5,Spring,L,Lavender,77,4.5,False,True,Store Pickup,Credit Card,30,12.17,937.09
1119,1119,2,14,Summer,M,Purple,65,4.9,False,True,Standard,PayPal,90,4.06,263.9
1120,1120,6,18,Spring,M,Indigo,36,3.1,False,True,Standard,Credit Card,7,52.14,1877.04
1121,1121,23,38,Winter,M,Magenta,84,4.0,False,True,Next Day Air,Debit Card,30,12.17,1022.28
1122,1122,19,9,Fall,XL,Peach,58,3.2,False,True,Express,Cash,90,4.06,235.48
1123,1123,4,33,Spring,S,Charcoal,62,4.3,False,True,2-Day Shipping,Credit Card,365,1.0,62.0
1124,1124,5,21,Fall,S,Purple,67,2.5,False,True,Store Pickup,Cash,30,12.17,815.39
1125,1125,18,15,Spring,M,Orange,20,3.7,True,True,Express,Cash,90,4.06,81.2
1126,1126,21,34,Summer,M,Lavender,90,2.7,False,True,2-Day Shipping,Bank Transfer,7,52.14,4692.6
1127,1127,7,15,Winter,L,Beige,58,3.4,False,True,Standard,Venmo,14,26.07,1512.06
1128,1128,14,8,Spring,XL,Maroon,53,4.8,False,True,Store Pickup,Debit Card,30,12.17,645.01
1129,1129,3,32,Winter,L,Charcoal,30,4.7,False,True,Next Day Air,Debit Card,30,12.17,365.1
1130,1130,11,29,Winter,XL,White,65,4.7,False,True,Express,Venmo,14,26.07,1694.55
1131,1131,6,17,Summer,M,Lavender,41,3.9,False,True,Standard,PayPal,14,26.07,1068.87
1132,1132,14,13,Spring,M,Black,73,3.7,False,True,Express,Bank Transfer,30,12.17,888.41
1133,1133,11,33,Spring,S,Teal,98,4.3,False,True,Store Pickup,Cash,14,26.07,2554.86
1134,1134,22,7,Winter,XL,Magenta,36,4.1,False,True,2-Day Shipping,Cash,7,52.14,1877.04
1135,1135,19,49,Summer,M,Brown,81,3.7,True,True,Express,Venmo,90,4.06,328.86
1136,1136,16,21,Winter,L,Peach,90,3.6,False,True,2-Day Shipping,Bank Transfer,90,4.06,365.4
1137,1137,4,13,Summer,S,Cyan,83,4.8,False,True,Free Shipping,Cash,30,12.17,1010.11
1138,1138,14,31,Winter,XL,Pink,91,2.8,False,True,2-Day Shipping,Bank Transfer,90,4.06,369.46
1139,1139,13,15,Summer,M,Purple,36,4.7,False,True,Express,Venmo,14,26.07,938.52
1140,1140,24,1,Spring,L,Purple,53,3.9,False,True,Standard,Debit Card,14,26.07,1381.71
1141,1141,12,20,Winter,M,White,39,2.6,False,True,Store Pickup,Credit Card,90,4.06,158.34
1142,1142,3,35,Winter,S,Silver,33,4.7,False,True,Next Day Air,PayPal,14,26.07,860.31
1143,1143,19,35,Spring,L,Green,76,3.5,False,True,Store Pickup,Venmo,14,26.07,1981.32
1144,1144,20,28,Winter,L,Teal,23,4.4,False,True,Standard,PayPal,90,4.06,93.38
1145,1145,12,40,Fall,S,Indigo,54,4.4,False,True,2-Day Shipping,Bank Transfer,14,26.07,1407.78
1146,1146,23,28,Summer,L,Pink,89,3.0,False,True,Express,Cash,90,4.06,361.34
1147,1147,23,49,Summer,M,Indigo,38,4.2,False,True,Standard,Bank Transfer,90,4.06,154.28
1148,1148,5,42,Winter,XL,Red,36,4.3,False,True,Next Day Air,Debit Card,365,1.0,36.0
1149,1149,13,9,Spring,M,Violet,66,2.6,False,True,Store Pickup,PayPal,14,26.07,1720.62
1150,1150,6,10,Spring,L,Cyan,42,3.3,False,True,Store Pickup,Venmo,365,1.0,42.0
1151,1151,6,17,Winter,S,Red,36,2.7,False,True,Next Day Air,Venmo,14,26.07,938.52
1152,1152,9,35,Spring,M,Gray,86,3.7,True,True,Express,Credit Card,7,52.14,4484.04
1153,1153,4,7,Fall,M,Gold,49,4.0,False,True,Standard,PayPal,90,4.06,198.94
1154,1154,14,12,Summer,M,Pink,41,4.0,False,True,Free Shipping,Bank Transfer,90,4.06,166.46
1155,1155,10,10,Spring,L,Cyan,82,2.9,False,True,2-Day Shipping,Credit Card,14,26.07,2137.74
1156,1156,19,42,Fall,S,Red,53,2.6,False,True,Express,PayPal,90,4.06,215.18
1157,1157,22,11,Summer,M,Gold,21,4.8,False,True,Express,Venmo,90,4.06,85.26
1158,1158,2,20,Fall,M,Charcoal,66,4.4,False,True,Standard,Cash,90,4.06,267.96
1159,1159,2,28,Summer,L,Orange,89,4.0,False,True,2-Day Shipping,Bank Transfer,365,1.0,89.0
1160,1160,4,29,Fall,L,Blue,55,3.6,False,True,2-Day Shipping,Venmo,90,4.06,223.3
1161,1161,7,34,Summer,S,Blue,42,3.2,False,True,Next Day Air,Venmo,14,26.07,1094.94
1162,1162,15,36,Fall,S,Orange,52,3.1,False,True,2-Day Shipping,PayPal,30,12.17,632.84
1163,1163,21,33,Winter,M,Blue,92,4.2,False,True,Express,PayPal,7,52.14,4796.88
1164,1164,13,42,Summer,L,White,56,3.0,False,True,2-Day Shipping,Debit Card,30,12.17,681.52
1165,1165,10,26,Winter,M,Green,96,4.2,False,True,Standard,PayPal,90,4.06,389.76
1166,1166,19,49,Winter,M,Silver,64,2.9,False,True,Next Day Air,Venmo,90,4.06,259.84
1167,1167,10,7,Winter,S,Lavender,48,3.7,False,True,Store Pickup,Venmo,14,26.07,1251.36
1168,1168,17,30,Summer,XL,Beige,83,3.6,False,True,Free Shipping,PayPal,90,4.06,336.98
1169,1169,7,24,Summer,L,Violet,91,3.6,False,True,Standard,Debit Card,14,26.07,2372.37
1170,1170,1,50,Fall,S,Gray,94,4.5,False,True,2-Day Shipping,Cash,365,1.0,94.0
1171,1171,16,13,Spring,S,Red,62,3.2,False,True,Express,Cash,14,26.07,1616.34
1172,1172,17,18,Spring,M,Lavender,55,3.9,False,True,Next Day Air,Debit Card,365,1.0,55.0
1173,1173,24,37,Spring,L,Peach,68,4.6,False,True,Store Pickup,Bank Transfer,14,26.07,1772.76
1174,1174,6,41,Winter,M,Indigo,76,2.5,False,True,Express,Cash,14,26.07,1981.32
1175,1175,1,22,Winter,M,Black,31,4.3,False,True,Express,Bank Transfer,14,26.07,808.17
