customer_id,age,age_band,gender,loyalty_tier,segment,is_subscriber,previous_purchases
1559,35,35-44,Male,Developing,Steady mid-tier,False,24
1560,43,35-44,Male,Developing,High-value regulars,False,23
1561,57,55-64,Male,New,High-value regulars,False,3
1562,50,45-54,Male,New,Steady mid-tier,False,2
1563,37,35-44,Male,Developing,High-value regulars,False,23
1564,68,65+,Male,New,High-value regulars,False,8
1565,22,18-24,Male,Established,Steady mid-tier,False,30
1566,58,55-64,Male,Loyal,Steady mid-tier,False,48
1567,48,45-54,Male,Developing,High-value regulars,False,21
1568,30,25-34,Male,New,Steady mid-tier,False,9
1569,51,45-54,Male,New,Steady mid-tier,False,8
1570,20,18-24,Male,Established,High-value regulars,False,29
1571,30,25-34,Male,New,Steady mid-tier,False,3
1572,28,25-34,Male,Developing,High-value regulars,False,11
1573,37,35-44,Male,Developing,Steady mid-tier,False,16
1574,36,35-44,Male,Developing,High-value regulars,False,25
1575,18,18-24,Male,Established,Steady mid-tier,False,32
1576,52,45-54,Male,Established,Steady mid-tier,False,28
1577,56,55-64,Male,Established,Steady mid-tier,False,36
1578,68,65+,Male,New,Steady mid-tier,False,7
1579,62,55-64,Male,New,Steady mid-tier,False,2
1580,35,35-44,Male,New,Steady mid-tier,False,6
1581,65,65+,Male,Established,Steady mid-tier,False,30
1582,69,65+,Male,Loyal,Steady mid-tier,False,46
1583,28,25-34,Male,Established,Steady mid-tier,False,39
1584,37,35-44,Male,New,Steady mid-tier,False,8
1585,41,35-44,Male,Loyal,Steady mid-tier,False,46
1586,37,35-44,Male,Established,Steady mid-tier,False,40
1587,25,25-34,Male,Developing,High-value regulars,False,21
1588,41,35-44,Male,Established,High-value regulars,False,33
1589,48,45-54,Male,New,Steady mid-tier,False,3
1590,42,35-44,Male,Loyal,High-value regulars,False,48
1591,54,45-54,Male,New,Steady mid-tier,False,8
1592,18,18-24,Male,Developing,Steady mid-tier,False,24
1593,56,55-64,Male,New,Steady mid-tier,False,10
1594,61,55-64,Male,Developing,Steady mid-tier,False,25
1595,40,35-44,Male,New,Steady mid-tier,False,3
1596,34,25-34,Male,Loyal,Steady mid-tier,False,45
1597,42,35-44,Male,Developing,Steady mid-tier,False,15
1598,43,35-44,Male,Established,Steady mid-tier,False,34
1599,47,45-54,Male,Developing,High-value regulars,False,21
1600,48,45-54,Male,Developing,Steady mid-tier,False,22
1601,20,18-24,Male,Developing,High-value regulars,False,24
1602,65,65+,Male,Established,Steady mid-tier,False,33
1603,54,45-54,Male,Developing,Steady mid-tier,False,13
1604,23,18-24,Male,Developing,High-value regulars,False,17
1605,18,18-24,Male,Developing,Steady mid-tier,False,25
1606,70,65+,Male,Developing,Steady mid-tier,False,15
1607,55,55-64,Male,New,Steady mid-tier,False,4
1608,49,45-54,Male,Loyal,Steady mid-tier,False,43
1609,26,25-34,Male,Developing,High-value regulars,False,12
1610,33,25-34,Male,New,Steady mid-tier,False,3
1611,20,18-24,Male,New,Steady mid-tier,False,1
1612,41,35-44,Male,New,Steady mid-tier,False,6
1613,18,18-24,Male,Established,Steady mid-tier,False,26
1614,26,25-34,Male,New,Steady mid-tier,False,6
1615,30,25-34,Male,Developing,Steady mid-tier,False,22
1616,64,55-64,Male,Loyal,High-value regulars,False,45
1617,26,25-34,Male,Loyal,Steady mid-tier,False,50
1618,43,35-44,Male,Loyal,High-value regulars,False,50
1619,63,55-64,Male,Established,Steady mid-tier,False,39
1620,57,55-64,Male,Loyal,High-value regulars,False,50
1621,25,25-34,Male,Established,Steady mid-tier,False,27
1622,68,65+,Male,Established,Steady mid-tier,False,38
1623,31,25-34,Male,Established,Steady mid-tier,False,37
1624,64,55-64,Male,Loyal,Steady mid-tier,False,50
1625,38,35-44,Male,Established,Steady mid-tier,False,40
1626,34,25-34,Male,New,Steady mid-tier,False,3
1627,32,25-34,Male,Loyal,Steady mid-tier,False,45
1628,69,65+,Male,New,Steady mid-tier,False,8
1629,45,45-54,Male,New,Steady mid-tier,False,7
1630,35,35-44,Male,Developing,Steady mid-tier,False,13
1631,63,55-64,Male,Established,Steady mid-tier,False,29
1632,65,65+,Male,New,Steady mid-tier,False,7
1633,35,35-44,Male,Loyal,Steady mid-tier,False,50
1634,54,45-54,Male,Established,High-value regulars,False,33
1635,28,25-34,Male,Established,Steady mid-tier,False,30
1636,68,65+,Male,Established,Steady mid-tier,False,40
1637,58,55-64,Male,Loyal,Steady mid-tier,False,49
1638,35,35-44,Male,Established,Steady mid-tier,False,32
1639,68,65+,Male,Developing,High-value regulars,False,18
1640,41,35-44,Male,Loyal,Steady mid-tier,False,50
1641,65,65+,Male,Developing,High-value regulars,False,13
1642,50,45-54,Male,New,Steady mid-tier,False,1
1643,18,18-24,Male,Developing,High-value regulars,False,16
1644,38,35-44,Male,New,Steady mid-tier,False,6
1645,68,65+,Male,Developing,Steady mid-tier,False,21
1646,53,45-54,Male,Established,Steady mid-tier,False,36
1647,58,55-64,Male,Developing,Steady mid-tier,False,20
1648,34,25-34,Male,New,Steady mid-tier,False,8
1649,36,35-44,Male,Developing,Steady mid-tier,False,22
1650,58,55-64,Male,New,Steady mid-tier,False,3
1651,60,55-64,Male,Loyal,Steady mid-tier,False,46
1652,59,55-64,Male,Loyal,Steady mid-tier,False,42
1653,65,65+,Male,New,Steady mid-tier,False,1
1654,31,25-34,Male,Established,High-value regulars,False,29
1655,43,35-44,Male,Developing,Steady mid-tier,False,14
1656,37,35-44,Male,New,Steady mid-tier,False,4
1657,21,18-24,Male,Loyal,Steady mid-tier,False,41
1658,69,65+,Male,New,Steady mid-tier,False,4
1659,32,25-34,Male,Loyal,High-value regulars,False,47
1660,53,45-54,Male,Loyal,Steady mid-tier,False,44
1661,59,55-64,Male,Established,Steady mid-tier,False,37
1662,64,55-64,Male,Developing,Steady mid-tier,False,21
1663,63,55-64,Male,Loyal,Steady mid-tier,False,46
1664,43,35-44,Male,New,Steady mid-tier,False,1
1665,19,18-24,Male,Established,High-value regulars,False,35
1666,40,35-44,Male,Loyal,Steady mid-tier,False,49
1667,51,45-54,Male,Loyal,Steady mid-tier,False,47
1668,51,45-54,Male,Developing,Steady mid-tier,False,24
1669,66,65+,Male,Established,Steady mid-tier,False,28
1670,42,35-44,Male,Developing,Steady mid-tier,False,22
1671,22,18-24,Male,Developing,High-value regulars,False,20
1672,31,25-34,Male,Developing,High-value regulars,False,25
1673,18,18-24,Male,Developing,Steady mid-tier,False,15
1674,21,18-24,Male,Loyal,High-value regulars,False,49
1675,35,35-44,Male,New,High-value regulars,False,10
1676,35,35-44,Male,Developing,Steady mid-tier,False,21
1677,27,25-34,Male,Established,High-value regulars,False,34
1678,65,65+,Male,Loyal,High-value regulars,False,41
1679,41,35-44,Male,Established,High-value regulars,False,30
1680,60,55-64,Male,Developing,Steady mid-tier,False,24
1681,61,55-64,Male,New,Steady mid-tier,False,6
1682,24,18-24,Male,Developing,High-value regulars,False,14
1683,65,65+,Male,Established,High-value regulars,False,37
1684,23,18-24,Male,Established,Steady mid-tier,False,37
1685,30,25-34,Male,Established,High-value regulars,False,28
1686,33,25-34,Male,Loyal,Steady mid-tier,False,43
1687,22,18-24,Male,Developing,Steady mid-tier,False,25
1688,67,65+,Male,New,Steady mid-tier,False,4
1689,28,25-34,Male,Developing,Steady mid-tier,False,13
1690,32,25-34,Male,Established,Steady mid-tier,False,32
1691,40,35-44,Male,New,Steady mid-tier,False,1
1692,64,55-64,Male,New,Steady mid-tier,False,4
1693,56,55-64,Male,Established,High-value regulars,False,33
1694,63,55-64,Male,Loyal,High-value regulars,False,45
1695,20,18-24,Male,Developing,High-value regulars,False,20
1696,54,45-54,Male,New,High-value regulars,False,1
1697,31,25-34,Male,New,High-value regulars,False,7
1698,36,35-44,Male,Loyal,Steady mid-tier,False,48
1699,25,25-34,Male,Loyal,Steady mid-tier,False,46
1700,20,18-24,Male,Established,Steady mid-tier,False,34
1701,62,55-64,Male,Established,Steady mid-tier,False,36
1702,69,65+,Male,Loyal,Steady mid-tier,False,44
1703,54,45-54,Male,Loyal,High-value regulars,False,48
1704,39,35-44,Male,Developing,Steady mid-tier,False,12
1705,56,55-64,Male,Developing,Steady mid-tier,False,19
1706,39,35-44,Male,Loyal,Steady mid-tier,False,49
1707,37,35-44,Male,Developing,High-value regulars,False,25
1708,25,25-34,Male,Developing,High-value regulars,False,25
1709,35,35-44,Male,New,Steady mid-tier,False,1
1710,45,45-54,Male,Developing,Steady mid-tier,False,19
1711,19,18-24,Male,New,Steady mid-tier,False,7
1712,21,18-24,Male,Developing,Steady mid-tier,False,19
1713,65,65+,Male,New,High-value regulars,False,9
1714,49,45-54,Male,Established,Steady mid-tier,False,37
1715,30,25-34,Male,Developing,Steady mid-tier,False,15
1716,23,18-24,Male,Established,High-value regulars,False,30
1717,69,65+,Male,Established,Steady mid-tier,False,30
1718,29,25-34,Male,Developing,Steady mid-tier,False,16
1719,54,45-54,Male,Developing,Steady mid-tier,False,14
1720,45,45-54,Male,New,Steady mid-tier,False,8
1721,25,25-34,Male,Established,High-value regulars,False,40
1722,34,25-34,Male,Developing,Steady mid-tier,False,24
1723,46,45-54,Male,Developing,Steady mid-tier,False,14
1724,70,65+,Male,Established,Steady mid-tier,False,39
1725,42,35-44,Male,Developing,High-value regulars,False,21
1726,45,45-54,Male,Established,Steady mid-tier,False,32
1727,57,55-64,Male,Loyal,High-value regulars,False,45
1728,49,45-54,Male,Developing,Steady mid-tier,False,19
1729,23,18-24,Male,New,Steady mid-tier,False,1
1730,47,45-54,Male,Developing,Steady mid-tier,False,12
1731,23,18-24,Male,Established,High-value regulars,False,26
1732,21,18-24,Male,Developing,Steady mid-tier,False,12
1733,45,45-54,Male,Established,Steady mid-tier,False,36
1734,67,65+,Male,Developing,Steady mid-tier,False,22
1735,31,25-34,Male,Developing,Steady mid-tier,False,16
1736,58,55-64,Male,Established,Steady mid-tier,False,31
1737,57,55-64,Male,Loyal,Steady mid-tier,False,43
1738,42,35-44,Male,Loyal,High-value regulars,False,50
1739,60,55-64,Male,Established,High-value regulars,False,37
1740,21,18-24,Male,Developing,High-value regulars,False,23
1741,69,65+,Male,New,Steady mid-tier,False,10
1742,41,35-44,Male,Developing,Steady mid-tier,False,20
1743,51,45-54,Male,Developing,Steady mid-tier,False,18
1744,23,18-24,Male,New,High-value regulars,False,3
1745,57,55-64,Male,Developing,High-value regulars,False,23
1746,40,35-44,Male,Established,High-value regulars,False,27
1747,65,65+,Male,Loyal,Steady mid-tier,False,44
1748,61,55-64,Male,Loyal,Steady mid-tier,False,41
1749,34,25-34,Male,Loyal,Steady mid-tier,False,41
1750,43,35-44,Male,Established,Steady mid-tier,False,36
1751,31,25-34,Male,Established,Steady mid-tier,False,38
1752,57,55-64,Male,Established,Steady mid-tier,False,34
1753,34,25-34,Male,Developing,Steady mid-tier,False,14
1754,25,25-34,Male,Developing,Steady mid-tier,False,23
1755,66,65+,Male,Developing,High-value regulars,False,18
1756,56,55-64,Male,Loyal,Steady mid-tier,False,45
1757,49,45-54,Male,Developing,High-value regulars,False,14
1758,19,18-24,Male,Loyal,Steady mid-tier,False,48
1759,27,25-34,Male,Developing,High-value regulars,False,17
1760,68,65+,Male,New,High-value regulars,False,1
1761,20,18-24,Male,Established,High-value regulars,False,39
1762,21,18-24,Male,Developing,High-value regulars,False,24
1763,36,35-44,Male,Loyal,Steady mid-tier,False,41
1764,37,35-44,Male,Established,Steady mid-tier,False,28
1765,61,55-64,Male,Established,Steady mid-tier,False,34
1766,68,65+,Male,Loyal,Steady mid-tier,False,41
1767,60,55-64,Male,Established,Steady mid-tier,False,27
1768,69,65+,Male,Loyal,High-value regulars,False,46
1769,25,25-34,Male,New,Steady mid-tier,False,2
1770,32,25-34,Male,Loyal,Steady mid-tier,False,45
1771,53,45-54,Male,Established,High-value regulars,False,34
1772,46,45-54,Male,New,Steady mid-tier,False,9
1773,58,55-64,Male,New,Steady mid-tier,False,1
1774,21,18-24,Male,Developing,Steady mid-tier,False,17
1775,46,45-54,Male,New,High-value regulars,False,6
1776,18,18-24,Male,Developing,Steady mid-tier,False,12
1777,56,55-64,Male,New,Steady mid-tier,False,10
1778,18,18-24,Male,New,Steady mid-tier,False,4
1779,49,45-54,Male,New,High-value regulars,False,8
1780,29,25-34,Male,Loyal,High-value regulars,False,41
1781,67,65+,Male,Loyal,High-value regulars,False,49
1782,31,25-34,Male,Loyal,Steady mid-tier,False,49
1783,52,45-54,Male,Established,High-value regulars,False,40
1784,42,35-44,Male,Established,Steady mid-tier,False,30
1785,32,25-34,Male,New,Steady mid-tier,False,4
1786,47,45-54,Male,Developing,Steady mid-tier,False,22
1787,45,45-54,Male,Developing,Steady mid-tier,False,22
1788,20,18-24,Male,New,Steady mid-tier,False,10
1789,66,65+,Male,Developing,Steady mid-tier,False,23
1790,52,45-54,Male,Loyal,Steady mid-tier,False,43
1791,50,45-54,Male,Established,Steady mid-tier,False,31
1792,62,55-64,Male,Established,Steady mid-tier,False,38
1793,38,35-44,Male,Developing,Steady mid-tier,False,22
1794,65,65+,Male,Loyal,Steady mid-tier,False,45
1795,60,55-64,Male,Developing,Steady mid-tier,False,21
1796,68,65+,Male,New,Steady mid-tier,False,9
1797,62,55-64,Male,Established,High-value regulars,False,34
1798,62,55-64,Male,Established,High-value regulars,False,26
1799,40,35-44,Male,New,High-value regulars,False,1
1800,32,25-34,Male,Loyal,High-value regulars,False,47
1801,22,18-24,Male,Established,High-value regulars,False,30
1802,33,25-34,Male,Loyal,High-value regulars,False,48
1803,57,55-64,Male,Established,High-value regulars,False,31
1804,60,55-64,Male,Established,High-value regulars,False,33
1805,30,25-34,Male,Established,High-value regulars,False,39
1806,41,35-44,Male,Loyal,High-value regulars,False,46
1807,58,55-64,Male,Developing,Steady mid-tier,False,24
1808,34,25-34,Male,Established,Steady mid-tier,False,37
1809,67,65+,Male,New,Steady mid-tier,False,7
1810,58,55-64,Male,New,High-value regulars,False,6
1811,41,35-44,Male,Developing,Steady mid-tier,False,16
1812,42,35-44,Male,Established,Steady mid-tier,False,33
1813,50,45-54,Male,Developing,High-value regulars,False,18
1814,40,35-44,Male,Developing,High-value regulars,False,24
1815,32,25-34,Male,Developing,Steady mid-tier,False,24
1816,51,45-54,Male,Loyal,Steady mid-tier,False,48
1817,26,25-34,Male,New,High-value regulars,False,4
1818,32,25-34,Male,Developing,High-value regulars,False,20
1819,58,55-64,Male,Loyal,Steady mid-tier,False,47
1820,51,45-54,Male,Loyal,Steady mid-tier,False,50
1821,19,18-24,Male,Established,Steady mid-tier,False,31
1822,57,55-64,Male,Established,Steady mid-tier,False,29
1823,66,65+,Male,New,Steady mid-tier,False,4
1824,62,55-64,Male,Established,Steady mid-tier,False,40
1825,58,55-64,Male,Established,Steady mid-tier,False,31
1826,23,18-24,Male,Loyal,High-value regulars,False,41
1827,45,45-54,Male,Loyal,Steady mid-tier,False,44
1828,20,18-24,Male,Established,High-value regulars,False,31
1829,33,25-34,Male,Loyal,Steady mid-tier,False,45
1830,30,25-34,Male,Loyal,Steady mid-tier,False,50
1831,50,45-54,Male,New,Steady mid-tier,False,7
1832,62,55-64,Male,New,Steady mid-tier,False,5
1833,69,65+,Male,Loyal,Steady mid-tier,False,48
1834,34,25-34,Male,Developing,Steady mid-tier,False,19
1835,49,45-54,Male,Established,Steady mid-tier,False,39
1836,65,65+,Male,Loyal,Steady mid-tier,False,45
1837,66,65+,Male,Established,Steady mid-tier,False,35
1838,41,35-44,Male,New,Steady mid-tier,False,8
1839,37,35-44,Male,Developing,Steady mid-tier,False,11
1840,32,25-34,Male,Established,Steady mid-tier,False,32
1841,42,35-44,Male,Loyal,Steady mid-tier,False,46
1842,31,25-34,Male,New,Steady mid-tier,False,7
1843,61,55-64,Male,New,Steady mid-tier,False,1
1844,36,35-44,Male,Established,Steady mid-tier,False,32
1845,60,55-64,Male,Established,Steady mid-tier,False,31
1846,51,45-54,Male,Established,Steady mid-tier,False,39
1847,68,65+,Male,New,Steady mid-tier,False,9
1848,46,45-54,Male,Loyal,High-value regulars,False,49
1849,19,18-24,Male,Established,Steady mid-tier,False,34
1850,30,25-34,Male,Established,Steady mid-tier,False,35
1851,51,45-54,Male,Loyal,High-value regulars,False,50
1852,28,25-34,Male,New,High-value regulars,False,4
1853,41,35-44,Male,Established,High-value regulars,False,32
1854,29,25-34,Male,Developing,High-value regulars,False,11
1855,25,25-34,Male,Loyal,Steady mid-tier,False,49
1856,60,55-64,Male,New,Steady mid-tier,False,9
1857,63,55-64,Male,Established,High-value regulars,False,30
1858,51,45-54,Male,Established,Steady mid-tier,False,33
1859,22,18-24,Male,New,Steady mid-tier,False,8
1860,54,45-54,Male,Established,Steady mid-tier,False,29
1861,18,18-24,Male,New,Steady mid-tier,False,4
1862,29,25-34,Male,Developing,Steady mid-tier,False,19
1863,59,55-64,Male,New,Steady mid-tier,False,10
1864,25,25-34,Male,Established,Steady mid-tier,False,39
1865,19,18-24,Male,Developing,Steady mid-tier,False,21
1866,56,55-64,Male,Developing,Steady mid-tier,False,12
1867,31,25-34,Male,New,Steady mid-tier,False,9
1868,45,45-54,Male,Developing,Steady mid-tier,False,20
1869,23,18-24,Male,Loyal,High-value regulars,False,44
1870,18,18-24,Male,Developing,Steady mid-tier,False,16
1871,43,35-44,Male,Established,High-value regulars,False,27
1872,56,55-64,Male,Developing,Steady mid-tier,False,14
1873,43,35-44,Male,Developing,Steady mid-tier,False,24
1874,64,55-64,Male,Loyal,High-value regulars,False,49
1875,67,65+,Male,Developing,High-value regulars,False,14
1876,63,55-64,Male,New,Steady mid-tier,False,6
1877,54,45-54,Male,Developing,Steady mid-tier,False,20
1878,69,65+,Male,New,Steady mid-tier,False,3
1879,34,25-34,Male,New,Steady mid-tier,False,5
1880,56,55-64,Male,Loyal,Steady mid-tier,False,46
1881,34,25-34,Male,New,Steady mid-tier,False,8
1882,58,55-64,Male,Developing,Steady mid-tier,False,13
1883,44,35-44,Male,Developing,Steady mid-tier,False,25
1884,25,25-34,Male,Established,High-value regulars,False,39
