customer_id,age,age_band,gender,location,category,item_purchased,size,color,season,purchase_amount,review_rating,review_rating_imputed,subscription_status,is_subscriber,shipping_type,discount_applied,received_discount,payment_method,previous_purchases,loyalty_tier,frequency_of_purchases,purchase_frequency_days,purchases_per_year,est_annual_value,segment_id,segment
1302,42,35-44,Male,Maine,Clothing,Shirt,M,Orange,Fall,54,5.0,False,No,False,Express,Yes,True,Debit Card,21,Developing,Weekly,7,52.14,2815.56,0,High-value regulars
1303,23,18-24,Male,Idaho,Footwear,Sneakers,M,Gold,Fall,25,2.9,False,No,False,Next Day Air,Yes,True,Credit Card,37,Established,Monthly,30,12.17,304.25,1,Steady mid-tier
1304,34,25-34,Male,New York,Clothing,Blouse,L,Silver,Summer,32,3.1,False,No,False,Next Day Air,Yes,True,Credit Card,10,New,Annually,365,1.0,32.0,1,Steady mid-tier
1305,64,55-64,Male,Montana,Accessories,Backpack,S,Orange,Spring,63,4.0,False,No,False,2-Day Shipping,Yes,True,PayPal,18,Developing,Every 3 Months,90,4.06,255.78,1,Steady mid-tier
1306,31,25-34,Male,Mississippi,Clothing,Pants,XL,Peach,Spring,56,4.5,False,No,False,Express,Yes,True,PayPal,2,New,Every 3 Months,90,4.06,227.36,1,Steady mid-tier
1307,54,45-54,Male,Alaska,Clothing,Sweater,L,Brown,Winter,33,4.5,False,No,False,Next Day Air,Yes,True,PayPal,40,Established,Annually,365,1.0,33.0,1,Steady mid-tier
1308,23,18-24,Male,Missouri,Outerwear,Coat,L,Black,Summer,32,3.1,False,No,False,Express,Yes,True,PayPal,43,Loyal,Annually,365,1.0,32.0,1,Steady mid-tier
1309,59,55-64,Male,Rhode Island,Clothing,Dress,L,Red,Summer,38,4.4,False,No,False,Next Day Air,Yes,True,Credit Card,14,Developing,Every 3 Months,90,4.06,154.28,1,Steady mid-tier
1310,32,25-34,Male,Hawaii,Clothing,Blouse,L,Lavender,Summer,21,4.7,False,No,False,Store Pickup,Yes,True,Cash,41,Loyal,Quarterly,90,4.06,85.26,1,Steady mid-tier
1311,43,35-44,Male,South Carolina,Clothing,Hoodie,L,Brown,Winter,59,3.1,False,No,False,Store Pickup,Yes,True,Credit Card,38,Established,Every 3 Months,90,4.06,239.54,1,Steady mid-tier
1312,32,25-34,Male,Tennessee,Footwear,Shoes,M,Maroon,Fall,87,4.2,False,No,False,Express,Yes,True,Venmo,12,Developing,Annually,365,1.0,87.0,1,Steady mid-tier
1313,66,65+,Male,Missouri,Clothing,T-shirt,M,Violet,Winter,79,3.0,False,No,False,Store Pickup,Yes,True,Bank Transfer,19,Developing,Monthly,30,12.17,961.43,1,Steady mid-tier
1314,70,65+,Male,Missouri,Footwear,Shoes,M,Lavender,Summer,28,3.8,True,No,False,Free Shipping,Yes,True,Credit Card,23,Developing,Bi-Weekly,14,26.07,729.96,1,Steady mid-tier
1315,42,35-44,Male,Missouri,Footwear,Boots,S,Magenta,Summer,67,3.4,False,No,False,Free Shipping,Yes,True,Debit Card,49,Loyal,Annually,365,1.0,67.0,1,Steady mid-tier
1316,56,55-64,Male,Mississippi,Clothing,Shorts,L,Green,Spring,75,4.2,False,No,False,2-Day Shipping,Yes,True,Debit Card,29,Established,Quarterly,90,4.06,304.5,1,Steady mid-tier
1317,28,25-34,Male,Arkansas,Accessories,Belt,S,Lavender,Spring,32,4.6,False,No,False,Standard,Yes,True,Debit Card,14,Developing,Bi-Weekly,14,26.07,834.24,1,Steady mid-tier
1318,28,25-34,Male,Kentucky,Clothing,Pants,M,Green,Spring,43,2.8,False,No,False,Free Shipping,Yes,True,Cash,19,Developing,Monthly,30,12.17,523.31,1,Steady mid-tier
1319,52,45-54,Male,Connecticut,Clothing,Shorts,M,Maroon,Spring,93,2.7,False,No,False,Express,Yes,True,Credit Card,19,Developing,Bi-Weekly,14,26.07,2424.51,0,High-value regulars
1320,65,65+,Male,Oklahoma,Accessories,Sunglasses,M,Magenta,Spring,24,4.0,False,No,False,Standard,Yes,True,Bank Transfer,48,Loyal,Weekly,7,52.14,1251.36,0,High-value regulars
1321,56,55-64,Male,California,Accessories,Hat,XL,Teal,Fall,31,3.1,False,No,False,Free Shipping,Yes,True,Debit Card,19,Developing,Annually,365,1.0,31.0,1,Steady mid-tier
1322,59,55-64,Male,Missouri,Clothing,T-shirt,L,Orange,Winter,84,3.7,False,No,False,Express,Yes,True,Bank Transfer,45,Loyal,Every 3 Months,90,4.06,341.04,1,Steady mid-tier
1323,23,18-24,Male,Washington,Clothing,Pants,M,Violet,Winter,74,4.0,False,No,False,Next Day Air,Yes,True,Bank Transfer,17,Developing,Quarterly,90,4.06,300.44,1,Steady mid-tier
1324,58,55-64,Male,New York,Clothing,Shorts,M,Yellow,Spring,62,4.6,False,No,False,Standard,Yes,True,Debit Card,15,Developing,Every 3 Months,90,4.06,251.72,1,Steady mid-tier
1325,39,35-44,Male,Indiana,Accessories,Jewelry,S,Orange,Summer,77,3.8,False,No,False,Free Shipping,Yes,True,Credit Card,11,Developing,Fortnightly,14,26.07,2007.39,0,High-value regulars
1326,28,25-34,Male,Oregon,Accessories,Backpack,L,Gold,Summer,73,3.5,False,No,False,Express,Yes,True,Cash,1,New,Monthly,30,12.17,888.41,1,Steady mid-tier
1327,40,35-44,Male,Texas,Footwear,Shoes,M,Indigo,Spring,50,3.8,True,No,False,Free Shipping,Yes,True,Cash,17,Developing,Monthly,30,12.17,608.5,1,Steady mid-tier
1328,52,45-54,Male,Florida,Outerwear,Coat,M,Turquoise,Winter,40,2.8,False,No,False,Standard,Yes,True,Cash,37,Established,Weekly,7,52.14,2085.6,0,High-value regulars
1329,37,35-44,Male,Rhode Island,Clothing,Sweater,M,Orange,Winter,97,3.7,False,No,False,Standard,Yes,True,Bank Transfer,40,Established,Weekly,7,52.14,5057.58,0,High-value regulars
1330,70,65+,Male,Texas,Accessories,Gloves,M,Indigo,Fall,63,3.3,False,No,False,Express,Yes,True,PayPal,50,Loyal,Every 3 Months,90,4.06,255.78,1,Steady mid-tier
1331,30,25-34,Male,Vermont,Accessories,Handbag,M,Charcoal,Fall,65,2.9,False,No,False,Standard,Yes,True,PayPal,20,Developing,Bi-Weekly,14,26.07,1694.55,0,High-value regulars
1332,38,35-44,Male,Maryland,Clothing,Socks,M,Lavender,Spring,91,3.2,False,No,False,Standard,Yes,True,PayPal,8,New,Bi-Weekly,14,26.07,2372.37,0,High-value regulars
1333,66,65+,Male,Alaska,Clothing,Hoodie,S,Gold,Spring,60,4.3,False,No,False,Store Pickup,Yes,True,Bank Transfer,16,Developing,Quarterly,90,4.06,243.6,1,Steady mid-tier
1334,29,25-34,Male,Idaho,Clothing,Pants,M,Lavender,Winter,69,2.7,False,No,False,Next Day Air,Yes,True,Bank Transfer,9,New,Quarterly,90,4.06,280.14,1,Steady mid-tier
1335,46,45-54,Male,West Virginia,Outerwear,Coat,S,White,Spring,52,3.8,True,No,False,Store Pickup,Yes,True,Venmo,12,Developing,Monthly,30,12.17,632.84,1,Steady mid-tier
1336,56,55-64,Male,Nevada,Footwear,Boots,M,Lavender,Fall,49,4.8,False,No,False,2-Day Shipping,Yes,True,Credit Card,26,Established,Weekly,7,52.14,2554.86,0,High-value regulars
1337,23,18-24,Male,Oregon,Footwear,Sneakers,M,Charcoal,Spring,85,4.8,False,No,False,Store Pickup,Yes,True,Debit Card,44,Loyal,Fortnightly,14,26.07,2215.95,0,High-value regulars
1338,37,35-44,Male,Tennessee,Clothing,Sweater,L,Silver,Spring,86,3.4,False,No,False,Express,Yes,True,Credit Card,19,Developing,Bi-Weekly,14,26.07,2242.02,0,High-value regulars
1339,56,55-64,Male,Alabama,Accessories,Handbag,S,Yellow,Winter,51,2.6,False,No,False,Standard,Yes,True,PayPal,43,Loyal,Fortnightly,14,26.07,1329.57,1,Steady mid-tier
1340,36,35-44,Male,Indiana,Accessories,Belt,L,Olive,Winter,56,5.0,False,No,False,Next Day Air,Yes,True,Bank Transfer,5,New,Every 3 Months,90,4.06,227.36,1,Steady mid-tier
1341,40,35-44,Male,Idaho,Accessories,Belt,M,Peach,Fall,72,4.4,False,No,False,Next Day Air,Yes,True,Debit Card,5,New,Every 3 Months,90,4.06,292.32,1,Steady mid-tier
1342,26,25-34,Male,Rhode Island,Clothing,Hoodie,XL,Yellow,Fall,27,3.7,True,No,False,Standard,Yes,True,Bank Transfer,31,Established,Quarterly,90,4.06,109.62,1,Steady mid-tier
1343,57,55-64,Male,Arizona,Accessories,Sunglasses,XL,Yellow,Summer,43,3.4,False,No,False,2-Day Shipping,Yes,True,Bank Transfer,11,Developing,Monthly,30,12.17,523.31,1,Steady mid-tier
1344,68,65+,Male,Florida,Footwear,Sneakers,M,Indigo,Spring,56,3.4,False,No,False,Standard,Yes,True,Bank Transfer,34,Established,Monthly,30,12.17,681.52,1,Steady mid-tier
1345,56,55-64,Male,New York,Clothing,T-shirt,S,Violet,Fall,37,4.9,False,No,False,Next Day Air,Yes,True,Cash,14,Developing,Annually,365,1.0,37.0,1,Steady mid-tier
1346,40,35-44,Male,Nebraska,Clothing,Dress,M,White,Fall,21,3.6,False,No,False,Standard,Yes,True,Venmo,42,Loyal,Weekly,7,52.14,1094.94,0,High-value regulars
1347,44,35-44,Male,Mississippi,Clothing,Hoodie,L,White,Winter,91,3.0,False,No,False,Free Shipping,Yes,True,Venmo,15,Developing,Bi-Weekly,14,26.07,2372.37,0,High-value regulars
1348,44,35-44,Male,Vermont,Clothing,Sweater,M,Cyan,Summer,95,3.9,False,No,False,2-Day Shipping,Yes,True,Bank Transfer,47,Loyal,Monthly,30,12.17,1156.15,1,Steady mid-tier
1349,19,18-24,Male,Nebraska,Accessories,Belt,XL,Purple,Spring,54,3.2,False,No,False,Standard,Yes,True,Credit Card,23,Developing,Fortnightly,14,26.07,1407.78,0,High-value regulars
1350,21,18-24,Male,South Carolina,Clothing,Socks,XL,Black,Spring,36,3.2,False,No,False,Next Day Air,Yes,True,Cash,23,Developing,Bi-Weekly,14,26.07,938.52,1,Steady mid-tier
1351,31,25-34,Male,Delaware,Accessories,Sunglasses,M,Orange,Fall,71,4.3,False,No,False,Next Day Air,Yes,True,Cash,1,New,Every 3 Months,90,4.06,288.26,1,Steady mid-tier
1352,30,25-34,Male,Vermont,Outerwear,Coat,L,Maroon,Summer,31,2.8,False,No,False,2-Day Shipping,Yes,True,Bank Transfer,28,Established,Quarterly,90,4.06,125.86,1,Steady mid-tier
1353,65,65+,Male,Indiana,Accessories,Hat,XL,Orange,Spring,89,4.5,False,No,False,Next Day Air,Yes,True,Credit Card,37,Established,Bi-Weekly,14,26.07,2320.23,0,High-value regulars
1354,39,35-44,Male,Oregon,Clothing,Pants,M,Teal,Winter,83,4.1,False,No,False,Next Day Air,Yes,True,Cash,4,New,Every 3 Months,90,4.06,336.98,1,Steady mid-tier
1355,64,55-64,Male,Maryland,Accessories,Backpack,M,Gray,Spring,42,3.6,False,No,False,2-Day Shipping,Yes,True,Bank Transfer,21,Developing,Quarterly,90,4.06,170.52,1,Steady mid-tier
1356,59,55-64,Male,Florida,Clothing,Shorts,M,Blue,Summer,91,3.0,False,No,False,2-Day Shipping,Yes,True,PayPal,50,Loyal,Bi-Weekly,14,26.07,2372.37,0,High-value regulars
1357,49,45-54,Male,Indiana,Outerwear,Jacket,M,Cyan,Spring,61,4.0,False,No,False,Free Shipping,Yes,True,Bank Transfer,34,Established,Annually,365,1.0,61.0,1,Steady mid-tier
1358,24,18-24,Male,Texas,Accessories,Backpack,S,Red,Summer,66,3.5,False,No,False,Next Day Air,Yes,True,Cash,20,Developing,Quarterly,90,4.06,267.96,1,Steady mid-tier
1359,19,18-24,Male,Nebraska,Accessories,Scarf,XL,Pink,Spring,22,2.5,False,No,False,Store Pickup,Yes,True,Venmo,25,Developing,Every 3 Months,90,4.06,89.32,1,Steady mid-tier
1360,27,25-34,Male,North Carolina,Clothing,Hoodie,S,Cyan,Winter,68,4.3,False,No,False,Store Pickup,Yes,True,Bank Transfer,26,Established,Fortnightly,14,26.07,1772.76,0,High-value regulars
1361,56,55-64,Male,Alabama,Clothing,Skirt,L,Black,Fall,43,2.8,False,No,False,Express,Yes,True,Bank Transfer,4,New,Annually,365,1.0,43.0,1,Steady mid-tier
1362,49,45-54,Male,Alabama,Clothing,Dress,M,Beige,Fall,32,3.7,False,No,False,Next Day Air,Yes,True,Debit Card,39,Established,Monthly,30,12.17,389.44,1,Steady mid-tier
1363,41,35-44,Male,Colorado,Outerwear,Coat,M,Gray,Fall,46,4.3,False,No,False,Express,Yes,True,Cash,29,Established,Weekly,7,52.14,2398.44,0,High-value regulars
1364,36,35-44,Male,Wisconsin,Clothing,Blouse,L,Red,Summer,90,4.0,False,No,False,Express,Yes,True,PayPal,47,Loyal,Quarterly,90,4.06,365.4,1,Steady mid-tier
1365,68,65+,Male,Delaware,Accessories,Hat,L,Yellow,Fall,75,4.7,False,No,False,Express,Yes,True,Cash,5,New,Every 3 Months,90,4.06,304.5,1,Steady mid-tier
1366,28,25-34,Male,Indiana,Accessories,Handbag,M,Magenta,Winter,69,4.5,False,No,False,Store Pickup,Yes,True,Bank Transfer,18,Developing,Fortnightly,14,26.07,1798.83,0,High-value regulars
1367,45,45-54,Male,Iowa,Accessories,Belt,M,Magenta,Fall,40,3.1,False,No,False,Free Shipping,Yes,True,Credit Card,10,New,Fortnightly,14,26.07,1042.8,1,Steady mid-tier
1368,60,55-64,Male,Iowa,Accessories,Belt,S,Black,Fall,63,3.8,False,No,False,Express,Yes,True,Cash,25,Developing,Quarterly,90,4.06,255.78,1,Steady mid-tier
1369,21,18-24,Male,Wisconsin,Clothing,Shirt,L,Orange,Summer,36,4.9,False,No,False,Express,Yes,True,Cash,2,New,Weekly,7,52.14,1877.04,0,High-value regulars
1370,32,25-34,Male,Iowa,Footwear,Shoes,M,Green,Winter,75,3.2,False,No,False,Standard,Yes,True,Venmo,48,Loyal,Fortnightly,14,26.07,1955.25,0,High-value regulars
1371,27,25-34,Male,Montana,Accessories,Scarf,L,Peach,Summer,67,3.8,True,No,False,2-Day Shipping,Yes,True,Bank Transfer,41,Loyal,Every 3 Months,90,4.06,272.02,1,Steady mid-tier
1372,40,35-44,Male,Mississippi,Clothing,Pants,M,Charcoal,Spring,64,2.8,False,No,False,Store Pickup,Yes,True,Credit Card,42,Loyal,Monthly,30,12.17,778.88,1,Steady mid-tier
1373,64,55-64,Male,Michigan,Clothing,Blouse,M,Gray,Fall,61,4.0,False,No,False,2-Day Shipping,Yes,True,PayPal,44,Loyal,Bi-Weekly,14,26.07,1590.27,0,High-value regulars
1374,18,18-24,Male,Virginia,Accessories,Gloves,L,Turquoise,Winter,40,2.6,False,No,False,Store Pickup,Yes,True,Cash,6,New,Quarterly,90,4.06,162.4,1,Steady mid-tier
1375,22,18-24,Male,New York,Accessories,Handbag,M,Red,Fall,97,2.7,False,No,False,Free Shipping,Yes,True,Bank Transfer,5,New,Quarterly,90,4.06,393.82,1,Steady mid-tier
1376,42,35-44,Male,Maine,Footwear,Sneakers,L,Brown,Spring,31,4.1,False,No,False,2-Day Shipping,Yes,True,Credit Card,8,New,Annually,365,1.0,31.0,1,Steady mid-tier
1377,57,55-64,Male,New Jersey,Footwear,Sandals,L,Pink,Spring,65,5.0,False,No,False,Free Shipping,Yes,True,PayPal,24,Developing,Annually,365,1.0,65.0,1,Steady mid-tier
1378,33,25-34,Male,Maryland,Accessories,Sunglasses,L,Olive,Spring,54,3.0,False,No,False,Next Day Air,Yes,True,Venmo,42,Loyal,Monthly,30,12.17,657.18,1,Steady mid-tier
1379,37,35-44,Male,Kentucky,Outerwear,Jacket,XL,Lavender,Fall,49,3.6,False,No,False,Free Shipping,Yes,True,Venmo,24,Developing,Weekly,7,52.14,2554.86,0,High-value regulars
1380,21,18-24,Male,Minnesota,Clothing,T-shirt,L,Purple,Fall,64,2.8,False,No,False,2-Day Shipping,Yes,True,Venmo,38,Established,Bi-Weekly,14,26.07,1668.48,0,High-value regulars
1381,51,45-54,Male,Massachusetts,Footwear,Sneakers,S,Beige,Winter,35,4.6,False,No,False,Standard,Yes,True,Cash,41,Loyal,Fortnightly,14,26.07,912.45,1,Steady mid-tier
1382,30,25-34,Male,Illinois,Footwear,Shoes,L,Green,Winter,86,2.9,False,No,False,Standard,Yes,True,Venmo,48,Loyal,Quarterly,90,4.06,349.16,1,Steady mid-tier
1383,68,65+,Male,Michigan,Outerwear,Jacket,L,Brown,Winter,55,4.8,False,No,False,Express,Yes,True,Bank Transfer,16,Developing,Quarterly,90,4.06,223.3,1,Steady mid-tier
1384,36,35-44,Male,Wisconsin,Accessories,Scarf,M,Beige,Spring,58,3.3,False,No,False,Express,Yes,True,Venmo,4,New,Monthly,30,12.17,705.86,1,Steady mid-tier
1385,46,45-54,Male,Alaska,Footwear,Sneakers,M,Beige,Fall,96,4.6,False,No,False,Standard,Yes,True,Bank Transfer,8,New,Weekly,7,52.14,5005.44,0,High-value regulars
1386,41,35-44,Male,Mississippi,Accessories,Jewelry,M,Indigo,Fall,64,2.6,False,No,False,Store Pickup,Yes,True,Bank Transfer,1,New,Bi-Weekly,14,26.07,1668.48,0,High-value regulars
1387,68,65+,Male,Oregon,Outerwear,Jacket,M,Silver,Fall,56,4.0,False,No,False,Next Day Air,Yes,True,Debit Card,4,New,Quarterly,90,4.06,227.36,1,Steady mid-tier
1388,21,18-24,Male,Maryland,Clothing,Blouse,M,Gold,Winter,85,3.8,False,No,False,Standard,Yes,True,Credit Card,20,Developing,Monthly,30,12.17,1034.45,1,Steady mid-tier
1389,62,55-64,Male,Arkansas,Clothing,Dress,M,Lavender,Spring,23,3.9,False,No,False,Express,Yes,True,Cash,40,Established,Quarterly,90,4.06,93.38,1,Steady mid-tier
1390,59,55-64,Male,Illinois,Accessories,Scarf,L,Orange,Fall,72,2.6,False,No,False,Store Pickup,Yes,True,Debit Card,8,New,Fortnightly,14,26.07,1877.04,0,High-value regulars
1391,25,25-34,Male,Arkansas,Accessories,Hat,M,Maroon,Summer,38,4.3,False,No,False,Standard,Yes,True,Debit Card,42,Loyal,Weekly,7,52.14,1981.32,0,High-value regulars
1392,53,45-54,Male,Mississippi,Clothing,Blouse,S,White,Winter,29,3.6,False,No,False,Express,Yes,True,Credit Card,38,Established,Annually,365,1.0,29.0,1,Steady mid-tier
1393,31,25-34,Male,Arkansas,Accessories,Gloves,M,Yellow,Spring,46,4.2,False,No,False,Express,Yes,True,Venmo,34,Established,Every 3 Months,90,4.06,186.76,1,Steady mid-tier
1394,46,45-54,Male,Idaho,Accessories,Gloves,L,Yellow,Spring,58,3.9,False,No,False,Express,Yes,True,PayPal,14,Developing,Fortnightly,14,26.07,1512.06,0,High-value regulars
1395,26,25-34,Male,Iowa,Outerwear,Coat,L,Magenta,Fall,43,4.7,False,No,False,Next Day Air,Yes,True,Cash,39,Established,Weekly,7,52.14,2242.02,0,High-value regulars
1396,47,45-54,Male,West Virginia,Accessories,Scarf,L,Turquoise,Spring,32,2.8,False,No,False,Next Day Air,Yes,True,PayPal,40,Established,Bi-Weekly,14,26.07,834.24,1,Steady mid-tier
1397,37,35-44,Male,Wisconsin,Clothing,Pants,XL,Lavender,Winter,30,3.0,False,No,False,Next Day Air,Yes,True,Debit Card,49,Loyal,Monthly,30,12.17,365.1,1,Steady mid-tier
1398,55,55-64,Male,Massachusetts,Accessories,Sunglasses,S,Magenta,Summer,67,4.7,False,No,False,Store Pickup,Yes,True,PayPal,33,Established,Annually,365,1.0,67.0,1,Steady mid-tier
1399,30,25-34,Male,Texas,Clothing,Dress,M,Cyan,Summer,45,2.5,False,No,False,Free Shipping,Yes,True,Credit Card,25,Developing,Weekly,7,52.14,2346.3,0,High-value regulars
1400,19,18-24,Male,Nebraska,Accessories,Hat,M,Olive,Winter,81,3.1,False,No,False,Store Pickup,Yes,True,Venmo,48,Loyal,Annually,365,1.0,81.0,1,Steady mid-tier
1401,36,35-44,Male,Nevada,Accessories,Backpack,M,Red,Fall,23,3.6,False,No,False,Next Day Air,Yes,True,Credit Card,22,Developing,Every 3 Months,90,4.06,93.38,1,Steady mid-tier
1402,23,18-24,Male,Indiana,Footwear,Sandals,M,Blue,Fall,59,3.5,False,No,False,2-Day Shipping,Yes,True,PayPal,1,New,Weekly,7,52.14,3076.26,0,High-value regulars
1403,62,55-64,Male,North Dakota,Accessories,Sunglasses,L,White,Summer,21,3.1,False,No,False,Express,Yes,True,PayPal,47,Loyal,Monthly,30,12.17,255.57,1,Steady mid-tier
1404,26,25-34,Male,Georgia,Accessories,Backpack,M,Peach,Spring,20,3.6,False,No,False,Store Pickup,Yes,True,Credit Card,20,Developing,Bi-Weekly,14,26.07,521.4,1,Steady mid-tier
1405,36,35-44,Male,New Mexico,Accessories,Jewelry,M,Charcoal,Winter,28,3.5,False,No,False,Next Day Air,Yes,True,Debit Card,10,New,Weekly,7,52.14,1459.92,0,High-value regulars
1406,33,25-34,Male,New Hampshire,Clothing,Socks,M,Peach,Winter,100,2.7,False,No,False,Store Pickup,Yes,True,Credit Card,39,Established,Monthly,30,12.17,1217.0,1,Steady mid-tier
1407,32,25-34,Male,Washington,Clothing,Shirt,L,Turquoise,Spring,46,3.6,False,No,False,Express,Yes,True,Debit Card,15,Developing,Monthly,30,12.17,559.82,1,Steady mid-tier
1408,56,55-64,Male,Nevada,Accessories,Handbag,XL,Charcoal,Spring,61,4.5,False,No,False,Express,Yes,True,Credit Card,11,Developing,Annually,365,1.0,61.0,1,Steady mid-tier
1409,58,55-64,Male,Maine,Clothing,Blouse,M,Yellow,Winter,58,4.1,False,No,False,Free Shipping,Yes,True,Venmo,38,Established,Weekly,7,52.14,3024.12,0,High-value regulars
1410,34,25-34,Male,Idaho,Accessories,Backpack,M,Blue,Spring,50,4.2,False,No,False,Standard,Yes,True,Cash,41,Loyal,Fortnightly,14,26.07,1303.5,1,Steady mid-tier
1411,61,55-64,Male,Tennessee,Accessories,Hat,M,Purple,Summer,93,4.0,False,No,False,Store Pickup,Yes,True,Debit Card,18,Developing,Annually,365,1.0,93.0,1,Steady mid-tier
1412,48,45-54,Male,Louisiana,Clothing,Skirt,L,Green,Summer,24,2.8,False,No,False,Store Pickup,Yes,True,Venmo,13,Developing,Quarterly,90,4.06,97.44,1,Steady mid-tier
1413,25,25-34,Male,Michigan,Clothing,Shorts,M,Charcoal,Summer,100,2.6,False,No,False,2-Day Shipping,Yes,True,Venmo,43,Loyal,Annually,365,1.0,100.0,1,Steady mid-tier
1414,51,45-54,Male,New Hampshire,Clothing,Blouse,S,Indigo,Fall,79,2.7,False,No,False,Store Pickup,Yes,True,Bank Transfer,12,Developing,Quarterly,90,4.06,320.74,1,Steady mid-tier
1415,29,25-34,Male,Minnesota,Clothing,Socks,M,Black,Summer,51,4.5,False,No,False,Store Pickup,Yes,True,Credit Card,3,New,Bi-Weekly,14,26.07,1329.57,1,Steady mid-tier
1416,54,45-54,Male,Illinois,Accessories,Belt,M,Blue,Winter,90,3.7,False,No,False,Free Shipping,Yes,True,Credit Card,12,Developing,Every 3 Months,90,4.06,365.4,1,Steady mid-tier
1417,48,45-54,Male,Idaho,Footwear,Boots,L,Silver,Summer,56,3.4,False,No,False,Free Shipping,Yes,True,Cash,46,Loyal,Quarterly,90,4.06,227.36,1,Steady mid-tier
1418,62,55-64,Male,Montana,Clothing,Shorts,S,Brown,Spring,25,4.6,False,No,False,Standard,Yes,True,Debit Card,21,Developing,Fortnightly,14,26.07,651.75,1,Steady mid-tier
1419,18,18-24,Male,Alabama,Clothing,Shirt,M,Violet,Summer,75,4.1,False,No,False,2-Day Shipping,Yes,True,Venmo,23,Developing,Every 3 Months,90,4.06,304.5,1,Steady mid-tier
1420,43,35-44,Male,Montana,Accessories,Handbag,M,Orange,Summer,75,2.6,False,No,False,Free Shipping,Yes,True,Debit Card,4,New,Quarterly,90,4.06,304.5,1,Steady mid-tier
1421,22,18-24,Male,California,Clothing,Jeans,XL,Gray,Summer,53,4.6,False,No,False,Store Pickup,Yes,True,PayPal,45,Loyal,Every 3 Months,90,4.06,215.18,1,Steady mid-tier
1422,68,65+,Male,Pennsylvania,Clothing,Dress,S,Gold,Spring,100,3.0,False,No,False,Standard,Yes,True,Bank Transfer,24,Developing,Fortnightly,14,26.07,2607.0,0,High-value regulars
1423,44,35-44,Male,Texas,Clothing,Dress,L,Charcoal,Fall,27,3.4,False,No,False,Free Shipping,Yes,True,PayPal,3,New,Bi-Weekly,14,26.07,703.89,1,Steady mid-tier
1424,51,45-54,Male,Michigan,Footwear,Sandals,S,Black,Fall,60,3.5,False,No,False,Free Shipping,Yes,True,Venmo,12,Developing,Every 3 Months,90,4.06,243.6,1,Steady mid-tier
1425,66,65+,Male,Connecticut,Outerwear,Jacket,S,Indigo,Fall,23,3.5,False,No,False,Standard,Yes,True,Bank Transfer,34,Established,Every 3 Months,90,4.06,93.38,1,Steady mid-tier
1426,59,55-64,Male,Wyoming,Outerwear,Coat,S,White,Winter,40,3.7,False,No,False,Next Day Air,Yes,True,Credit Card,39,Established,Annually,365,1.0,40.0,1,Steady mid-tier
1427,60,55-64,Male,Michigan,Clothing,Pants,M,Yellow,Summer,38,4.8,False,No,False,Free Shipping,Yes,True,PayPal,35,Established,Every 3 Months,90,4.06,154.28,1,Steady mid-tier
1428,31,25-34,Male,South Dakota,Accessories,Backpack,S,Orange,Summer,90,4.9,False,No,False,Store Pickup,Yes,True,Credit Card,8,New,Annually,365,1.0,90.0,1,Steady mid-tier
1429,20,18-24,Male,North Dakota,Clothing,Blouse,S,Green,Summer,97,4.9,False,No,False,Express,Yes,True,PayPal,42,Loyal,Quarterly,90,4.06,393.82,1,Steady mid-tier
